Name	CUTOS	CUTOT	CUTOU	CUTOW	CUTOX	CWYAU
Pp3c13_6970V3.8	2.81116	3.75484	4.05358	4.24806	5.29979	2.44967
Pp3c18_16890V3.3	10.0775	0	23.8549	0	20.757	23.8426
Pp3c18_17400V3.1	2.56062	1.80131	2.08647	1.82997	2.1582	0.765198
Pp3c6_23280V3.1	0.491444	0.469029	0.844055	1.04166	1.04025	0.505816
Pp3c18_2270V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|370589|gw1.29.81.1	0	0	0.444176	0	0	0.131333
Pp3c18_22120V3.1	31.4426	36.1196	25.5392	8.3153	12.3906	7.87425
jgi|MorGBAus27b_1|369652|gw1.9.189.1	0	0.085205	0.135504	0	0	0.214216
Pp3c18_7740V3.1	1.04078	1.71249	2.37592	3.21388	1.61842	1.67449
Pp3c18_13180V3.1	0	0	0	0	0	0
Pp3c21_13650V3.1	0.428966	0.519755	0.867054	0.572237	2.2639	0.106893
Pp3c14_13400V3.1	41.9987	40.8954	42.319	44.6887	49.205	23.9804
Pp3c18_10120V3.1	0	0	0	0	0	0
Pp3c1_2841V3.1	130.331	209.186	135.22	113.271	213.582	295.65
Pp3c18_8070V3.3	1.08648	0.436393	0.775826	2.21166	0.713507	0.588674
jgi|MorGBAus27b_1|384691|e_gw1.9.239.1	0	0.025099	0.080863	0	0	0.104588
Pp3c18_13100V3.3	0	0.478079	4.04996	2.9766	0.542386	1.90907
Pp3c18_22275V3.1	0	0	0	0	0	0
Pp3c18_13960V3.1	23.8022	20.2165	24.9603	27.4018	26.4062	19.379
Pp3c18_19590V3.1	0.995922	1.742	2.87933	4.18173	2.73016	0
Pp3c25_3420V3.1	0	0.312644	0.422351	0.351855	0.716506	0.274848
jgi|MorGBAus27b_1|527640|estExt_Genemark1.C_80319	0.051052	0.315778	0.98957	0.042459	0.05544	2.96445
Pp3c8_13170V3.2	0	0	0	0	0	2.13194
Pp3c18_9710V3.1	15.6519	20.4549	23.2148	17.4394	23.6802	24.9233
jgi|MorGBAus27b_1|362973|gw1.45.29.1	0	0.051719	0.008358	0	0	0.005366
jgi|MorGBAus27b_1|499467|gm1.7267_g	0	0	0	0	0	0
Pp3c20_22760V3.1	49.2125	41.6549	43.7337	39.0825	33.6074	30.3141
Pp3c15_4787V3.1	0.214051	0	0	0.086393	0.121251	0.119894
Pp3c18_9710V3.2	0	0	0	0	0	0
Pp3c18_5460V3.1	5.4076	4.76536	4.92199	6.05476	6.7538	2.5726
Pp3c18_12660V3.1	8.29938	7.39043	8.30483	7.30814	6.69199	4.50637
Pp3c4_24490V3.2	0.230332	0.251247	0.099165	0.704762	0.174674	0.01925
Pp3c18_14600V3.1	3.46347	4.72663	4.64595	3.5714	5.42566	3.54106
Pp3c18_15330V3.1	0.122338	0.438602	0.563463	0.737031	0.297287	0.431203
jgi|MorGBAus27b_1|501654|gm1.9454_g	0	0.003078	0.030029	0	0	0.015846
jgi|MorGBAus27b_1|450455|fgenesh1_kg.13_#_819_#_TRINITY_DN8313_c0_g1_i1	0	0.010164	0.03286	0	0	0.057981
Pp3c18_11400V3.1	0	0	0	0	0	0
Pp3c2_23860V3.4	0	0	0	0.207717	0	0
Pp3c18_4730V3.2	0	1.03857	0	0	0	1.15927
Pp3c18_4130V3.6	0	0	0	0	0	0
Pp3c18_2040V3.1	3.28135	3.2382	3.82642	2.70814	2.65116	2.37793
Pp3c18_2040V3.3	0.379919	0	0	0.195567	0	0.386756
jgi|MorGBAus27b_1|437999|fgenesh1_kg.3_#_1567_#_TRINITY_DN3937_c0_g1_i1	0	0.142851	0.356207	0	0	0.349342
Pp3c18_1530V3.1	0.283163	0.29775	1.16185	0.410857	1.51005	0.631387
jgi|MorGBAus27b_1|39078|CE39077_5048	0	0.016877	0.020515	0	0.01479	0.034903
Pp3c18_1300V3.1	11.9271	10.4082	11.562	21.2752	12.2076	9.07643
Pp3c11_8200V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|43427|CE43426_346	0	0	0.079489	0	0	0.051369
Pp3c10_6770V3.1	4.42047	4.41863	3.94229	4.48651	2.95088	2.09823
Pp3c18_4470V3.1	0.0298	0	0.160726	0.025072	0	0
Pp3c18_21010V3.1	0.057473	0.108334	0.112331	0.03048	0.030381	0.040344
Pp3c9_8610V3.1	0	0	0	0	0	0
Pp3c18_16820V3.2	35.0129	34.3495	41.5743	32.0767	28.2209	23.6817
Pp3c18_16820V3.1	1.38173	0	0	0	19.2942	0
jgi|MorGBAus27b_1|527344|estExt_Genemark1.C_80004	0	0	0	0	0	0
Pp3c18_4480V3.3	0	1.18252	0	0	0	2.84975
Pp3c6_10400V3.5	0	0	0	0	0	0
Pp3c18_20060V3.1	4.54333	3.9195	4.86776	7.43822	7.3136	3.05452
Pp3c18_18840V3.2	0	0.199524	0.187193	0	0	0.113197
jgi|MorGBAus27b_1|485633|estExt_fgenesh1_pg.C_80052	0	0.450106	0.92578	0	0	1.36931
Pp3c3_30120V3.1	46.8439	44.8467	47.6729	39.5411	43.6816	51.2338
Pp3c18_13830V3.1	0.465371	0.54963	0.549572	0	0	0.050404
Pp3c2_19580V3.3	0	0	0	0	0	0
Pp3c18_19720V3.1	24.9884	16.5485	20.0917	43.079	45.5251	7.13706
Pp3c18_13830V3.3	0	0	0	0.053879	0.006699	0.2154
Pp3c1_40890V3.1	0	0	0.042187	0.64422	0.538932	0
Pp3c18_14800V3.1	9.23513	6.72816	10.7295	28.1203	19.014	3.51661
Pp3c18_16950V3.1	0	0	0	0	0	0
Pp3c2_24060V3.2	0	0.756664	0	0	0	0
jgi|MorGBAus27b_1|258814|CE258813_314	0	0	0	0	0	0
Pp3c15_21590V3.10	2.04599	0	0	1.22097	0	0
Pp3c18_18940V3.1	14.5509	12.7755	12.6524	21.2986	13.7855	6.3528
Pp3c18_16280V3.3	0.456488	0.085374	0.200241	0.260008	0	0.523385
Pp3c18_16280V3.1	0	0	0.256243	0	0	0.245314
Pp3c18_13160V3.1	1580.04	1888.87	1696.1	2083	2861.43	2867.46
Pp3c13_21660V3.1	0	0	0	0	0	0
Pp3c18_440V3.1	0	0	0	0	0	0
Pp3c18_8960V3.1	0	0	0	0	0	0
Pp3c18_2260V3.1	0	0	0	0	0	0
Pp3c21_6560V3.1	0	0	0	0	0	0
Pp3c18_4170V3.2	0	0	0	0	0	0
Pp3c18_19220V3.1	26.652	19.6902	21.8796	30.8056	22.9224	17.7837
Pp3c18_22050V3.2	1.43944	7.29936	4.10564	4.62628	7.03872	0.314116
Pp3c18_20590V3.1	9.84128	10.0911	11.0122	10.9182	9.16372	5.22481
Pp3c16_16170V3.1	0	0.476135	0.815544	0	0	0.36721
Pp3c24_11460V3.1	2.85901	2.041	2.61596	4.02597	3.96444	0.698488
jgi|MorGBAus27b_1|498512|gm1.6312_g	0	0	0.083962	0	0	0.071095
Pp3c15_19030V3.1	0	0.63672	0.899532	2.32309	0	0
Pp3c18_18090V3.1	17.4325	16.2438	18.784	17.7503	16.919	10.532
Pp3c4_28980V3.1	0	0.305033	0	0.169387	1.04616	0.142625
jgi|MorGBAus27b_1|55354|CE55353_7308	0.288363	0	0.31716	0	0.091597	0.526226
Pp3c18_6179V3.1	10.9805	16.3785	13.9735	20.6125	18.9602	7.32157
jgi|MorGBAus27b_1|101882|CE101881_984	0	0.030819	0	0	0	0
jgi|MorGBAus27b_1|431606|fgenesh1_pg.65_#_22	0	0	0.017942	0	0	0
Pp3c18_19180V3.1	2.52633	2.03069	3.02473	4.3768	4.97877	1.26348
Pp3c18_7700V3.1	2.5961	4.10578	2.51337	3.26507	2.55545	1.57938
jgi|MorGBAus27b_1|432234|fgenesh1_kg.1_#_84_#_TRINITY_DN6685_c0_g1_i1	0	0.08035	0	0	0	0
Pp3c15_5220V3.3	0.181864	0	0.549773	0	0.611331	0.102902
Pp3c12_15820V3.1	1.05373	1.51804	1.60151	3.53801	3.02842	0.756651
Pp3c18_11990V3.1	0	0.079617	0.123294	0	0	0.261789
Pp3c18_9000V3.1	0	0	0	0	0	0.436765
Pp3c18_7120V3.1	58.4006	54.991	56.7996	75.5485	58.9058	39.9543
Pp3c18_16221V3.1	0	0	0	0	0	0
Pp3c18_2860V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|299727|CE299726_672	0	0.086462	0.104173	0.020039	0	0.150628
Pp3c18_7240V3.1	0	0	0	0	0	0
Pp3c5_29188V3.1	0	0	0	0	0	0
Pp3c16_22390V3.1	27.1436	30.1708	33.4011	25.5722	30.359	19.2046
jgi|MorGBAus27b_1|442699|fgenesh1_kg.6_#_1497_#_TRINITY_DN6775_c5_g1_i2	0	0	0	0	0	0
Pp3c5_26550V3.7	0	0	0	0	0.701706	0
Pp3c18_5970V3.1	0	0	0	0	0	0
Pp3c18_20160V3.3	1.20077	0.955579	1.60868	2.70015	1.50608	0.182477
Pp3c20_12330V3.3	0.568536	0.098562	1.77337	0.684595	0.256559	0
Pp3c18_16800V3.1	4.50204	6.14966	9.68616	11.5505	16.9666	4.34382
Pp3c3_27100V3.1	0.165655	0.333014	1.11793	0.214932	0.556813	0.908447
Pp3c12_15090V3.1	12.4869	12.7542	12.8812	10.3974	9.51558	4.1941
Pp3c18_8247V3.1	0	0	0	0	0	0
Pp3c18_14670V3.1	0	0	0	0	0	0
Pp3c18_12330V3.1	0	0	0	0	0	0
Pp3c18_10140V3.1	15.4171	14.5561	14.8077	16.2246	11.7541	2.10241
jgi|MorGBAus27b_1|445451|fgenesh1_kg.8_#_641_#_TRINITY_DN3016_c1_g1_i1	0	0.024018	0.164566	0	0.021054	0.149979
jgi|MorGBAus27b_1|455092|fgenesh1_kg.20_#_166_#_TRINITY_DN1116_c0_g1_i1	0	0.032705	0	0	0	0.212191
Pp3c18_14590V3.1	106.945	122.235	98.187	71.1423	50.8082	58.5682
jgi|MorGBAus27b_1|53483|CE53482_932	0	0	0.035884	0	0	0.091269
jgi|MorGBAus27b_1|460050|fgenesh1_kg.29_#_260_#_TRINITY_DN13831_c0_g1_i1	0	0	0	0	0	0
Pp3c9_18790V3.2	0	0	0	0	0	0
jgi|MorGBAus27b_1|54368|CE54367_587	0	0.037265	0	0	0	0
Pp3c23_9920V3.10	0	0	0	0	0	0
Pp3c18_3900V3.2	0	0	0	0	0	0
Pp3c18_3270V3.1	60.177	59.8126	82.9863	53.1427	73.8208	68.7009
jgi|MorGBAus27b_1|433932|fgenesh1_kg.1_#_1782_#_TRINITY_DN12136_c0_g1_i1	0.176503	0.460589	0.994528	0	0	1.80088
Pp3c18_60V3.1	3.19814	2.31992	3.65515	3.70011	3.69012	0.584792
Pp3c18_60V3.3	4.00398	3.7319	4.2215	3.48975	4.32798	5.20786
Pp3c5_19860V3.1	0.620644	0.527338	0.400577	0.457257	0.690728	0.195594
Pp3c18_5250V3.3	3.80972	2.59377	4.11267	3.53955	3.74443	2.89179
jgi|MorGBAus27b_1|394270|e_gw1.67.24.1	0	0.028802	0.232994	0.01348	0.016829	0.318341
Pp3c18_5250V3.1	1.53096	2.60374	1.89488	1.61786	2.46605	1.06816
Pp3c18_2030V3.1	9.70828	7.49423	9.15713	11.0828	8.66361	4.04924
Pp3c4_17170V3.2	0	0.099608	0	0	0	0.048936
Pp3c6_26260V3.1	0	0	0	0	0	0
Pp3c18_11060V3.10	0.731432	1.20423	1.18381	0.416167	1.69071	0
Pp3c18_11060V3.11	2.98913	1.14407	3.23037	4.6919	3.85512	0.681992
Pp3c18_11060V3.4	0	0	0	0	0	0
Pp3c18_11060V3.12	0.345365	0.043822	0.496772	1.5675	0.342258	0
jgi|MorGBAus27b_1|444661|fgenesh1_kg.7_#_1125_#_TRINITY_DN3830_c0_g1_i1	0	0	0.007544	0	0	0
Pp3c18_6990V3.1	0	0	0	0	0	0
Pp3c18_4590V3.1	0	0	0	0	0	0
Pp3c5_720V3.1	0.734096	0.729948	0.303971	0	0.611304	0.189055
Pp3c18_21330V3.1	18.5569	15.3334	17.4971	14.6145	12.0836	11.2883
Pp3c4_6562V3.1	7.67736	6.97093	8.67146	10.6386	7.59136	2.14586
Pp3c14_23580V3.2	5.74092	7.3969	6.79298	7.74943	7.63071	5.97285
Pp3c18_15960V3.1	415.291	443.762	475.507	391.546	440.556	485.244
Pp3c8_11620V3.1	4.25122	3.29354	4.33234	3.64896	3.39115	2.15883
Pp3c18_20530V3.1	21.4121	22.8338	22.5327	14.8204	13.6065	7.52283
Pp3c18_7950V3.1	16.4144	14.6247	14.8076	24.0509	24.6439	10.5804
Pp3c9_9450V3.1	0.610479	1.1376	0.901538	0.15268	0	0.272964
Pp3c18_4900V3.1	0	0	0	0	0	0
Pp3c3_12780V3.1	13.6372	12.0188	13.1627	14.7371	13.3669	11.8491
Pp3c18_13170V3.1	2.23276	1.87237	2.53089	3.21666	2.9689	1.76024
Pp3c7_17360V3.1	0	0	0	0	0	0
Pp3c18_14820V3.1	1.90954	0.909187	0.651388	1.27349	0.762946	1.2436
Pp3c18_13120V3.3	0.863934	0	0	1.29625	0	0.965364
jgi|MorGBAus27b_1|441474|fgenesh1_kg.6_#_272_#_TRINITY_DN5573_c1_g1_i2	0	4.45144	9.04806	0.434712	0.93026	16.0056
jgi|MorGBAus27b_1|430242|fgenesh1_pg.40_#_33	0	0.27008	0.445363	0	0	0.462805
Pp3c18_10880V3.1	39.0878	33.2433	36.1025	25.1435	35.4566	39.518
jgi|MorGBAus27b_1|173771|CE173770_782	0	0.02148	0.018762	0	0	0.012807
Pp3c27_2420V3.6	5.30101	6.74438	7.92372	4.80992	5.05206	2.59507
Pp3c18_7930V3.1	0.307181	0.161472	0.022517	0.369206	0.279139	0.091457
jgi|MorGBAus27b_1|176062|CE176061_11970	0.109819	0.381104	0.516113	0.030685	0	1.17712
Pp3s48_70V3.1	23.0483	25.0578	26.8144	23.4221	22.9266	14.164
Pp3c18_20320V3.1	9.97282	11.8674	11.1167	10.017	9.56527	11.0716
Pp3c18_12811V3.1	0.381478	0	0	0	0.270933	0.291176
Pp3c18_6600V3.1	0	0	0	0	0	0
Pp3c18_20660V3.1	0	0	0	0	0	0
Pp3c9_25400V3.2	1.39625	1.17951	1.76911	2.95385	3.36707	0.153101
Pp3c18_19560V3.3	5.8425	4.01149	7.02948	7.29702	5.40771	1.5885
Pp3c18_17830V3.1	1.88792	1.52574	1.25996	0.795252	1.23709	0.621115
Pp3c18_7190V3.3	0	0.580421	0	0	1.41882	0
Pp3c7_3770V3.1	56.0961	54.6177	70.0825	70.9541	80.1235	56.0998
Pp3c18_7980V3.1	0	0	0	0	0.41134	0
Pp3c18_7980V3.3	1.12051	0.786642	0.481314	0.669302	0.601588	0.245305
Pp3c16_9400V3.2	37.7535	43.5363	32.1636	15.3717	12.1233	42.2572
Pp3c18_7980V3.4	1.21796	0.601555	1.496	0.258824	0.59713	0
Pp3c18_2170V3.7	0	0	0.480455	0.241762	0.080662	0
Pp3c13_14940V3.1	0	0	0	0	0	0
Pp3c18_2170V3.4	0	0	0	0	0	0
Pp3c13_18910V3.1	0.176368	0.230186	0.244723	0.270392	0.09742	0.513781
Pp3c18_1260V3.1	0	0.521075	0.337041	0.327632	1.71944	1.34659
jgi|MorGBAus27b_1|447076|fgenesh1_kg.10_#_63_#_TRINITY_DN7013_c1_g3_i1	0	0	0	0	0	0
Pp3c11_540V3.4	7.13511	9.9819	9.9114	10.8648	11.3448	1.76009
Pp3c18_1260V3.9	0.264221	0.226258	0.159767	0.405657	0.349134	0.035461
Pp3c22_840V3.3	3.27795	2.60163	3.42265	1.76983	0	0
Pp3c18_13990V3.1	6.43191	6.32434	6.61328	4.85458	5.13258	2.40875
jgi|MorGBAus27b_1|503671|gm1.11471_g	0	1.08331	0.533677	0	0.735677	2.14463
Pp3c18_12640V3.1	0.569878	1.89249	1.09552	0.391134	2.16607	1.16027
Pp3c18_2915V3.1	0.69129	0.194859	0.500448	0.199277	0.152179	0.238898
Pp3c25_7510V3.1	0	0	0	0	0	0
Pp3c18_8920V3.3	6.986	7.48382	9.96514	8.73618	10.0627	4.6929
Pp3c2_3050V3.2	0.09778	0.059808	0	0.268863	0	0.047637
Pp3c16_5660V3.1	3.01529	3.7419	3.68854	2.88036	3.51661	2.99677
Pp3c18_18640V3.1	0	0	0	0	0	0
Pp3c1_28900V3.1	0	0	0	0	0	0
Pp3c18_19619V3.1	0	0	0	0	0	0
Pp3c18_20640V3.1	0.638752	0.25237	0.6359	0	0.214035	0.774171
Pp3c18_7600V3.3	0.263752	0.392881	0	0.488355	1.17086	0.102427
Pp3c11_23538V3.1	0	0	0	0.059136	0.079312	0
Pp3c18_15700V3.2	0.205869	0.101304	0.452934	0	0	0.335332
Pp3c18_10000V3.1	7.55594	6.8654	7.145	4.41259	5.05882	3.23671
Pp3c18_17409V3.1	0.610637	0.375691	0.442459	0	0.629024	0.580716
Pp3c9_23060V3.3	0	0.119671	0	0	0	0
Pp3c18_10890V3.1	33.2672	30.9656	36.5649	31.9104	30.8591	28.776
Pp3c2_2750V3.1	9.93394	11.6381	13.8828	12.942	12.2244	9.35081
Pp3c24_8560V3.5	0.529869	0.114097	0.521686	0.883024	0.688921	0.050794
Pp3c18_22359V3.1	0	0	0.081991	0.134423	0	0.440736
Pp3c18_13530V3.1	9.19336	7.24719	9.31542	6.73295	4.9639	2.4187
Pp3c18_15900V3.3	1.14884	1.24071	1.45667	0.902909	1.53994	1.49728
Pp3c18_18540V3.1	1.4441	1.1746	1.03391	2.08635	1.68538	0.47787
Pp3c18_14450V3.1	5.95906	7.10121	8.47338	5.32545	3.94301	4.92825
Pp3c26_6269V3.1	1.61625	0.271676	0.468725	0.282698	1.33807	0.840638
Pp3c18_16260V3.1	16.4434	16.1406	18.4873	11.6454	13.1421	13.674
Pp3c14_8810V3.1	13.506	11.6764	14.9	12.5557	10.4516	5.76065
Pp3c18_8370V3.1	0	0	0	0	0	0
Pp3c18_21450V3.1	0.215105	0.227257	0.21553	0.289988	0.354001	0.117045
Pp3c18_21520V3.1	0.205585	0.299726	0.20605	0.428573	0.334378	0.113846
Pp3c18_21520V3.2	1.59304	0.952561	1.13523	1.18857	0.849448	0.743853
Pp3c18_17430V3.1	11.3222	10.966	0	12.2334	10.8999	3.91856
Pp3c18_19750V3.2	0	0	0	0	0	0
jgi|MorGBAus27b_1|396528|estExt_Genewise1.C_2_t10054	0	0	0.039974	0	0	0.007253
Pp3c3_740V3.1	4.05853	5.64444	6.19693	7.79826	6.95283	3.77153
Pp3c18_9260V3.1	0.610637	0.876612	0.294973	5.21921	5.03219	2.55515
Pp3c18_977V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|383968|e_gw1.8.388.1	0	0.059873	0	0	0	0.034121
Pp3c18_21560V3.1	0.616305	1.34684	2.4588	1.50943	6.77526	0
Pp3c26_4590V3.1	7.89461	5.74364	9.01019	6.44418	6.14361	3.60445
Pp3c16_12770V3.1	0	0	0	0	0	0
Pp3c18_14390V3.1	0.009157	0.038766	0.134107	0.069776	0.106792	0.080554
Pp3c18_13310V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|448999|fgenesh1_kg.12_#_210_#_TRINITY_DN4096_c1_g1_i1	0	0.006584	0	0.018357	0	0.027466
Pp3c16_16530V3.1	11.4315	9.08733	10.0022	11.5764	9.62765	11.541
Pp3c15_5520V3.1	7.67057	7.01218	8.34013	7.51853	7.67864	2.63452
Pp3c18_21660V3.1	3.58086	4.00029	5.36609	5.06571	1.20584	0.71802
Pp3c18_21660V3.2	1.22849	0	0	0	4.23369	2.39012
Pp3c18_21660V3.4	0	0	0	0	0	0
Pp3c18_19045V3.1	3.45521	3.21553	3.63276	3.75531	3.99286	1.57231
Pp3c18_1320V3.3	0	0.852965	0.693529	0.689546	1.61587	1.56703
Pp3c11_18330V3.4	0	0	0	0	0	0
Pp3c18_4930V3.1	18.4312	15.4126	18.3988	18.0522	12.2978	8.44056
jgi|MorGBAus27b_1|208825|CE208824_2965	0.12758	0.059713	0.061647	0.026345	0	0.130894
Pp3c18_17160V3.1	0	0.038465	0.274451	0	0	0
Pp3c10_19320V3.2	0	0.073314	0.209223	0	0.19513	0.172226
jgi|MorGBAus27b_1|435164|fgenesh1_kg.2_#_504_#_TRINITY_DN6391_c4_g1_i2	0	0.15333	1.2006	0	0	4.57505
Pp3c18_7580V3.1	8.78371	6.6775	7.93927	11.4418	9.51404	4.22857
jgi|MorGBAus27b_1|463970|fgenesh1_kg.37_#_194_#_TRINITY_DN6874_c2_g1_i1	0	0.084577	0.111007	0	0	0.177126
Pp3c18_20650V3.1	0.475717	0.860132	0.775004	0.620376	1.04517	0.556997
Pp3c2_22540V3.8	1.90884	2.39982	5.04837	5.42166	6.11412	1.10752
jgi|MorGBAus27b_1|426281|fgenesh1_pg.13_#_118	0	0	0	0	0	0
Pp3c18_20650V3.2	1.65192	1.18936	0.49748	0.19097	0.396668	1.05434
Pp3c19_22940V3.1	0	4.53223	0	0	0	3.24699
Pp3c9_11540V3.4	5.56735	3.4307	7.16109	0	0	16.4239
Pp3c18_12500V3.1	32.5771	32.7493	33.3912	38.9285	28.2981	25.6641
Pp3c3_27830V3.1	2.13841	2.30418	3.60029	3.07447	4.43069	3.28697
Pp3c4_23090V3.4	0	0.10086	0.083885	0	0	0
Pp3c18_12840V3.2	0	0	0	0	0.217582	0
jgi|MorGBAus27b_1|507614|MIX2604_2746_37	0	0.026383	0.18742	0	0.046302	0.408794
Pp3c8_14120V3.1	0.54816	0.921255	0.128505	0.807751	0.525686	0.22135
jgi|MorGBAus27b_1|296948|CE296947_171	0	0	0	0	0	0
Pp3c18_9200V3.1	14.6426	11.872	13.4414	14.993	10.3835	5.66397
Pp3c18_9200V3.3	0	0	0	3.76564	0	3.94046
Pp3c24_10380V3.1	5.82926	6.35902	4.44588	1.83534	1.78635	1.62989
jgi|MorGBAus27b_1|387729|e_gw1.18.156.1	0.021547	0.222031	0.977573	0.045529	0	0.844438
Pp3c7_10960V3.1	10.4408	11.806	11.7801	8.80217	9.58815	11.0731
Pp3c3_7820V3.1	0	0	0	0	0	0
Pp3c18_4950V3.1	12.3638	12.1094	12.6142	16.7832	12.1538	7.77123
jgi|MorGBAus27b_1|419171|estExt_Genewise1Plus.C_440093	0.610717	5.63882	9.981	0.120359	0.986096	19.2144
Pp3c18_18750V3.1	0	0	0	0	0.043438	0
Pp3c18_12400V3.7	0	0.034912	0	0.010603	0	0
jgi|MorGBAus27b_1|448874|fgenesh1_kg.12_#_85_#_TRINITY_DN1084_c0_g1_i1	0	0.029007	0.182477	0	0	0.482823
Pp3c18_11740V3.1	0	0	0	0.116783	0	0
jgi|MorGBAus27b_1|470396|fgenesh1_kg.57_#_72_#_TRINITY_DN4618_c0_g1_i1	0	0.166879	0.326728	0	0.020897	0.3659
Pp3c13_17650V3.1	12.5609	5.682	13.8544	7.54579	7.89519	8.76059
Pp3c18_21300V3.1	5.40416	6.60523	6.20685	8.0302	6.45404	3.42052
Pp3c18_20920V3.2	0	0.358279	1.27269	0	0	0
Pp3c18_12600V3.1	21.8484	27.613	31.5848	7.52646	11.6347	12.4361
Pp3c18_14780V3.1	1.0923	0.914129	0	0	0	0
Pp3c18_14580V3.1	0.678998	0.897782	1.04241	1.01565	1.17172	0.774862
Pp3c18_14270V3.1	0.146205	0.045144	0	0.121749	0.052833	0.032385
Pp3c10_19830V3.1	0	0	0	0	0	0
Pp3c6_5740V3.1	0	0	0	0	0	0
Pp3c18_12100V3.1	0	0.134547	0	0.124266	0.28055	0
Pp3c18_15070V3.1	0	0	0	0	0	0
Pp3c5_12360V3.1	1.5395	1.28639	1.60294	1.63121	1.6939	0.413789
Pp3c18_5680V3.4	0	0	0.324213	0	0.813181	0
Pp3c3_5230V3.1	0.469669	0	0	0	0	0
Pp3c18_5680V3.1	21.0651	12.9877	22.6413	16.4941	17.1586	9.37307
Pp3c14_10250V3.4	0.91818	1.15594	2.90388	0.507975	1.76241	0.212026
jgi|MorGBAus27b_1|502343|gm1.10143_g	0	0	0	0	0	0.035608
Pp3c18_5680V3.2	7.06536	12.1631	0	11.8421	7.48874	10.969
Pp3c18_1430V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|496442|gm1.4242_g	0	0	0.080503	0	0	0
Pp3c18_15620V3.1	10.3525	13.9764	14.5478	11.7251	11.1098	7.52963
Pp3c18_9961V3.1	0.472052	0.615005	0.627074	0.595352	0.485561	0.46504
Pp3c16_10790V3.10	0.072387	0	0	0	0	0
Pp3c18_6260V3.1	2.8153	3.05636	4.03293	6.87087	13.235	6.71789
Pp3c18_4049V3.1	0.332914	0.423808	0.161021	1.01841	0.230533	0.498732
Pp3c18_5510V3.1	3.49445	3.54435	3.62094	4.56015	4.34246	2.17842
Pp3c2_13880V3.1	55.4598	60.9017	61.1256	24.8056	26.5987	38.3797
Pp3c18_20620V3.2	2.54499	2.13349	1.96294	1.24041	1.16745	1.49542
Pp3c25_9360V3.1	13.8877	10.4013	9.20365	13.1189	11.0877	1.83412
Pp3c18_1410V3.3	3.14207	2.97242	3.54844	3.05973	4.16472	0.323513
Pp3c18_1410V3.1	0	0	0	0	0	1.98362
Pp3c10_10690V3.1	0	0.216799	0	0.26938	1.22261	0.236062
Pp3c18_19163V3.1	0.135765	0	0.122555	0	0.508107	0.830926
jgi|MorGBAus27b_1|444076|fgenesh1_kg.7_#_540_#_TRINITY_DN12530_c0_g1_i1	0	0	0	0	0	0
Pp3c18_2110V3.2	0.200621	0.071219	0.083213	0.095022	0.125075	0
Pp3c9_19924V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|465739|fgenesh1_kg.42_#_93_#_TRINITY_DN2354_c0_g1_i1	0	0.040848	0.033014	0.042963	0	0.037077
Pp3c18_13870V3.2	0	0.352235	0	0.642172	0.07095	0
jgi|MorGBAus27b_1|47295|CE47294_1499	0	0.066621	0.293347	0	0	0.314658
Pp3c18_1690V3.1	8.56191	7.70937	10.4362	11.8683	12.249	1.49542
Pp3c12_4500V3.1	65.2842	69.8682	77.1004	67.1369	70.0216	52.3789
Pp3c18_6230V3.1	0	0	0	0	0	0
Pp3c16_20660V3.2	20.7966	23.7489	27.3738	29.8293	32.973	10.717
Pp3c18_6230V3.2	0	0	0	0	0	0
Pp3c18_8820V3.1	19.2135	16.3196	17.9389	27.3234	19.645	7.30267
Pp3c18_13680V3.1	17.8978	16.2422	14.4567	5.93806	4.32993	7.10202
Pp3c18_14870V3.1	15.5414	12.9989	17.0526	10.8622	10.6173	5.37973
Pp3c18_4430V3.1	5.07641	5.57174	4.8707	2.79266	2.6966	2.454
Pp3c22_10540V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|464413|fgenesh1_kg.38_#_361_#_TRINITY_DN6268_c0_g1_i3	0	0	0	0	0	0.153875
Pp3c6_25563V3.1	0	0	0	0	0	0
Pp3c18_8470V3.2	1.94521	1.81944	2.59969	2.3293	2.48751	0.587997
Pp3c19_1420V3.2	0.167804	0.055235	0	0.114805	0.084074	0
Pp3c1_2170V3.1	0	0	0	0	0	0
Pp3c18_12110V3.2	6.69531	4.14026	6.11503	3.46837	5.06804	6.93069
Pp3c16_26050V3.1	0	0.189249	0	0	0.309439	0
Pp3c18_15340V3.8	0.328282	0.201014	0.422178	0.799119	0.422246	0.282527
jgi|MorGBAus27b_1|494824|gm1.2624_g	0	0	0.022597	0	0	0
Pp3c18_15340V3.1	0.564054	0.292459	0.643884	0	0.55457	0
Pp3c1_24570V3.1	2.78409	1.90055	1.51589	2.61796	2.72759	1.11339
Pp3c18_9450V3.1	0	0	0	0	0	0
Pp3c6_1030V3.1	0	0.12083	0	0	0	0
Pp3c8_3620V3.13	0	0	0	0	0	0
jgi|MorGBAus27b_1|262329|CE262328_3130	0	0.078214	0.063506	0	0	0.018337
