Name	CUTON	CUTOO	CUTOP
Pp3c11_15150V3.1	0.135253	0	0
Pp3c11_15150V3.2	0	0.114091	0.723536
Pp3c11_2550V3.3	1036.3	1060.5	802.547
Pp3c1_34520V3.2	0.067914	0.052056	0.73855
Pp3c11_14950V3.6	0	0	0
Pp3c11_14950V3.4	0	0	0
Pp3c11_1200V3.1	90.0152	128.254	152.985
Pp3c16_25110V3.1	0	0	0
Pp3c11_14536V3.1	15.159	13.8373	15.7595
Pp3c1_37030V3.1	0	0	0
Pp3c11_16390V3.1	3.55974	4.88058	4.14959
Pp3c11_18522V3.2	2.96358	2.11764	2.06362
Pp3c11_16210V3.1	14.3735	17.5295	39.8015
Pp3c1_23900V3.1	132.504	213.8	0
Pp3c11_24860V3.2	1.5457	2.04098	0.317724
Pp3c14_19600V3.1	21.2027	21.5176	19.3707
Pp3c11_8620V3.1	1.39873	1.13247	2.20542
Pp3c11_22610V3.1	0.993556	0.133594	0.241276
Pp3c11_22610V3.2	2.52871	0	0
Pp3c11_22610V3.3	0.924154	3.36372	1.97507
Pp3c11_300V3.1	0	0	0
Pp3c11_1080V3.1	0	1.02104	2.72255
Pp3c11_1080V3.3	3.80337	1.64503	0.324966
Pp3c11_4830V3.1	174.22	207.641	198.23
Pp3c11_25660V3.4	0	0	0
Pp3c25_8060V3.5	2.2341	1.82736	0.525797
Pp3c11_25660V3.1	0	0	0.555477
Pp3c11_10470V3.1	12.4217	11.1305	8.10395
Pp3c18_2110V3.1	5.90873	5.38524	4.51297
Pp3c1_19680V3.1	15.8339	13.0919	13.3105
Pp3c1_4300V3.6	2.97224	3.31446	3.31117
Pp3c11_24910V3.2	0	0	0.372449
Pp3c11_24910V3.1	20.8068	15.4959	13.1032
Pp3c11_19970V3.1	8.95852	7.56114	5.00593
Pp3c11_13280V3.1	0.192259	0	0
Pp3c11_440V3.1	0	0	0
Pp3c11_23538V3.1	0.063355	0	0
Pp3c11_5850V3.2	0.016008	0.00833	0
Pp3c11_5850V3.1	0.01515	0	0.020549
Pp3c25_10590V3.1	6.95401	5.35543	4.37416
Pp3c11_9640V3.4	15.4118	14.3634	31.3277
Pp3c11_9640V3.3	0	0	0
Pp3c6_28790V3.1	5.90562	4.65925	3.89754
Pp3c11_6600V3.2	54.8552	52.6144	32.4179
Pp3c11_6600V3.3	0.641746	0.479417	0.685072
Pp3c11_17290V3.1	0.657637	0	0.34232
Pp3c25_6660V3.1	0	0.756135	13.2765
Pp3c11_19690V3.1	10.8	9.74193	11.7647
Pp3c11_21970V3.1	17.7553	15.8096	15.1775
Pp3c11_8570V3.2	2.74155	3.74144	0.333016
Pp3c11_22820V3.1	10.8349	8.41287	10.2423
Pp3c11_3120V3.1	12.5243	10.5451	10.3318
Pp3c8_19857V3.1	4.66084	5.70475	5.86721
Pp3c11_12900V3.1	3.5888	2.34676	2.79989
Pp3c11_10490V3.1	40.4502	39.0089	52.6738
Pp3c11_8720V3.1	0	0	0
Pp3c1_35120V3.1	0.50908	0.632666	1.47369
Pp3c11_8820V3.1	0	0	0
Pp3c11_14110V3.1	0	0	0
Pp3c11_5390V3.1	0	0	0
Pp3c11_2880V3.1	2.42714	2.2446	2.22779
Pp3c11_1900V3.1	0	0	0
Pp3c12_21300V3.1	26.3732	21.3286	19.4546
Pp3c11_15070V3.1	7.72947	6.29485	8.02227
Pp3c1_36080V3.3	0	0	6.26435
Pp3c1_22610V3.1	0	0.157458	0
Pp3c11_15070V3.2	0	0	0
Pp3c11_26820V3.2	14.1462	23.2506	30.0299
Pp3c12_4360V3.1	4.42733	4.04942	7.87054
Pp3c11_14810V3.1	41.8284	40.7861	56.5838
Pp3c11_850V3.1	0	0	0
Pp3c11_5120V3.1	0.01574	0	0
Pp3c11_12310V3.1	46.4004	40.6895	46.2086
Pp3c11_12481V3.1	2.3095	1.78382	1.1037
Pp3c11_2870V3.1	3.58281	3.25891	3.10155
Pp3c18_14967V3.1	0	0	0
Pp3c11_2870V3.3	0	0	0
Pp3c11_5740V3.1	4.13367	2.55472	2.34779
Pp3c11_17040V3.1	0	0	0
Pp3c14_4530V3.5	0	0	1.01254
Pp3c11_22970V3.1	0.386998	0.274387	0.261009
Pp3c6_1130V3.1	24.7878	28.1775	45.9875
Pp3c1_18490V3.2	0.323914	0.312363	0
Pp3c11_23580V3.1	0	0	0
Pp3c11_6460V3.1	0.046283	0.128433	0.082094
Pp3c11_4930V3.1	4.98381	3.7731	4.03053
Pp3c11_4770V3.7	3.07902	3.14868	3.72496
Pp3c11_4770V3.2	0	0	0
Pp3c16_1979V3.1	8.44888	6.84645	3.22604
Pp3c11_4770V3.1	0	0	0
Pp3c11_4770V3.3	15.9503	10.5497	10.2666
Pp3c11_14270V3.2	0	0	0
Pp3c11_1770V3.1	0.750896	1.24356	1.36155
Pp3c11_6350V3.2	3.47425	2.12116	9.72493
Pp3c14_23520V3.16	2.38829	2.28871	2.12738
Pp3c11_6350V3.1	5.75709	6.77776	6.6161
Pp3c11_24600V3.1	35.8539	35.0979	35.608
Pp3c11_13110V3.6	1.83034	0.88118	4.59771
Pp3c25_10391V3.1	0.090636	0.197568	0
Pp3c11_13110V3.5	0	0	0
Pp3c1_28520V3.1	1.9859	0.954428	3.05884
Pp3c11_22400V3.1	12.4559	11.4942	15.4419
Pp3c11_22710V3.1	13.1505	10.982	25.1869
Pp3c11_2830V3.4	19.2964	11.773	25.7846
Pp3c11_17980V3.2	0	0	0
Pp3c11_17980V3.1	0	0	0
Pp3c14_4648V3.1	0	0	0
Pp3c11_17440V3.1	10.1685	7.59804	9.2878
Pp3c11_6610V3.7	0	0	0
Pp3c14_4110V3.2	14.1054	0	6.49966
Pp3c11_6610V3.8	0.401254	0.171701	0
Pp3c11_6610V3.5	0	0	0
Pp3c11_6610V3.1	2.74199	2.94112	1.09902
Pp3c18_21640V3.1	1.51461	1.98592	1.57071
Pp3c11_21080V3.1	0	0.023223	0
Pp3c11_18330V3.13	0	0	0
Pp3c11_18330V3.1	0	0	24.0171
Pp3c11_18330V3.12	1.2322	1.07611	2.03574
Pp3c11_18330V3.4	0	0	0
Pp3c11_18330V3.8	2.1346	0.650336	4.55391
Pp3c11_18330V3.9	1.68008	2.95006	0
Pp3c11_10990V3.1	0.131844	1.42052	0.276987
Pp3c8_2930V3.1	1.91168	1.99835	1.75683
Pp3c11_7230V3.3	2.87462	3.95565	0
Pp3c11_7230V3.2	3.16376	3.42541	2.5218
Pp3c11_17611V3.1	1.42246	0.748866	0
Pp3c12_3550V3.3	5.43711	4.185	9.80935
Pp3c11_19590V3.2	0	0	0
Pp3c11_19590V3.1	8.76922	6.76036	7.17134
Pp3c11_7970V3.1	3.15815	2.80442	1.27203
Pp3c11_880V3.2	21.6491	19.5606	21.277
Pp3c11_24710V3.1	6.41556	4.41927	2.30599
Pp3c11_15141V3.1	0	0	0
Pp3c6_5810V3.1	0	0	0
Pp3c11_4990V3.2	0	0	2.32425
Pp3c11_4990V3.1	6.26851	4.85628	2.06524
Pp3c11_470V3.1	24.5907	14.8512	21.552
Pp3c11_9420V3.2	3.39505	4.11394	4.83179
Pp3c16_780V3.1	0	0	0
Pp3c11_9420V3.4	0	0.237659	0.44884
Pp3c11_25120V3.1	2.69969	3.47455	2.30908
Pp3c14_5940V3.2	22.8842	19.9257	19.3061
Pp3c11_1370V3.2	50.2807	46.9538	63.1205
Pp3c11_1370V3.1	9.21406	14.8736	6.83555
Pp3c11_910V3.18	0	0	0
Pp3c11_22530V3.2	0	0	0.923391
Pp3c11_910V3.16	3.02372	4.49664	4.63072
Pp3c18_5340V3.1	2.71962	4.45605	1.626
Pp3c11_25540V3.2	0	0	0
Pp3c1_24090V3.1	7.26338	9.61662	13.8255
Pp3c11_25540V3.1	6.22382	4.9274	5.25024
Pp3c11_26010V3.4	5.95953	4.51795	6.74245
Pp3c1_28220V3.1	0	0	0
Pp3c11_26010V3.2	12.2919	7.54411	6.01465
Pp3c11_26010V3.1	3.26005	1.72055	4.30379
Pp3c11_25490V3.1	1.23243	1.29616	1.09395
Pp3c11_17490V3.1	8.03884	8.74202	9.52998
Pp3c1_22851V3.1	0.203072	0	0.370027
Pp3c11_13620V3.2	0	0	3.81833
Pp3c11_13620V3.1	7.25791	6.99356	1.40406
Pp3c18_4730V3.1	0	0	0.881247
Pp3c11_18310V3.1	19.5511	17.7055	15.7392
Pp3c16_7529V3.1	0	0	0.36188
Pp3c11_13210V3.1	103.558	108.295	104.491
Pp3c11_20200V3.1	0	0	0
Pp3c11_21740V3.1	13.4782	11.3582	18.3406
Pp3c11_21820V3.1	5.89508	4.30115	5.56109
Pp3c11_18690V3.2	0	0.015486	0
Pp3c11_18120V3.4	1.86138	0.856161	4.90108
Pp3c11_18120V3.1	2.62074	3.89507	3.26896
Pp3c11_7650V3.1	0	0	0
Pp3c11_26530V3.1	3.19984	2.42507	1.5989
Pp3c11_15280V3.1	0.039698	0	0
Pp3c11_21350V3.1	6.62305	7.54308	2.52491
Pp3c11_3330V3.1	19.7616	26.2967	22.7437
Pp3c12_10070V3.1	14.2587	12.6496	10.8154
Pp3c11_18980V3.1	1.25698	0.907097	1.10586
Pp3c11_16150V3.1	9.51709	6.9622	9.0336
Pp3c11_17091V3.1	0	0	0
Pp3c11_14690V3.1	13.118	0	23.5022
Pp3c11_1440V3.1	5.1165	3.68326	3.80849
Pp3c11_7480V3.1	0.250259	0	0.529329
Pp3c11_19840V3.1	0	0	0.447689
Pp3c11_23420V3.1	0.221448	0	0
Pp3c25_1550V3.1	4.68328	4.28938	6.72321
Pp3c11_18580V3.1	4.97485	3.92933	2.67957
Pp3c11_26740V3.1	78.6104	71.7266	62.8918
Pp3c11_12010V3.1	0	0	0
Pp3c18_6350V3.1	2.13088	1.8893	1.81489
Pp3c11_8170V3.2	0	0	0
Pp3c11_18520V3.1	0.298757	0	0
Pp3c11_14970V3.1	8.20216	5.64395	3.01096
Pp3c11_18990V3.1	5.48613	5.18644	3.18351
Pp3c11_22390V3.2	0	0	0.00946
Pp3c11_22390V3.1	0.051977	0.024778	0.09035
Pp3c11_20060V3.1	23.3848	20.9393	21.0717
Pp3c11_17720V3.3	22.7663	18.8605	25.4018
Pp3c11_23600V3.1	3.57295	3.18171	2.98781
Pp3c11_700V3.1	1.81039	0.855016	0
Pp3c11_19567V3.1	10.5225	7.14724	5.41954
Pp3c11_10690V3.1	0	0	0
Pp3c11_3360V3.1	10.4744	8.21918	10.661
Pp3c11_15896V3.1	0.102731	0.133707	0.38607
Pp3c11_13320V3.1	0	0	0
Pp3c11_14880V3.1	106.334	94.5289	164.175
Pp3c11_15590V3.1	0	0	0
Pp3c11_22110V3.1	0	0	0
Pp3c11_18470V3.4	0	0	5.01509
Pp3c11_580V3.1	1.90221	1.34127	1.29071
Pp3c11_3140V3.1	0	0	0
Pp3c11_3140V3.2	4.66327	5.83183	5.69188
Pp3c16_22910V3.2	0.669013	0.411541	0.35313
Pp3c11_10720V3.1	0	0	0
Pp3c11_10360V3.1	0	0	0
Pp3c11_5490V3.1	0	0	0
Pp3c11_1230V3.4	0	0	0
Pp3c11_14460V3.2	0	0	4.37332
Pp3c11_14460V3.1	6.21978	5.70155	1.06584
Pp3c11_17710V3.6	0	0	0
Pp3c11_17710V3.1	17.96	20.4786	15.2701
Pp3c11_17710V3.4	2.47155	0	1.65306
Pp3c11_17690V3.1	0.848587	0	0
Pp3c11_23280V3.1	9.96643	7.01009	8.30629
Pp3c11_12150V3.1	6.09109	5.02227	5.08324
Pp3c11_17830V3.2	15.9311	12.4918	2.62616
Pp3c18_5960V3.1	0.334952	0.443566	0.093891
Pp3c25_5440V3.6	0	0	0
Pp3c11_690V3.1	15.6627	16.3893	24.1142
Pp3c11_23709V3.1	0	0	0
Pp3c11_5600V3.2	4.90724	5.34804	11.9415
Pp3c11_5600V3.4	0	0	0
Pp3c25_500V3.1	321.485	354.99	380.106
Pp3c14_18150V3.1	0.539747	0.729791	0
Pp3c11_2170V3.1	6.34136	4.50904	5.82709
Pp3c11_18290V3.4	2.67026	2.29205	4.12863
Pp3c11_18290V3.3	0	1.4657	1.87917
Pp3c11_18290V3.1	6.6191	3.2871	0
Pp3c11_23850V3.1	0.452704	0.577541	0.347847
Pp3c8_23380V3.1	0	0	0
Pp3c11_610V3.1	0	0	0
Pp3c11_22230V3.4	0	0.353935	1.02924
Pp3c11_22230V3.3	0	0	0.485308
Pp3c6_28950V3.1	65.4725	64.9134	66.9581
Pp3c11_22230V3.1	0.450631	0.504278	0
Pp3c11_23750V3.1	0	0	0
Pp3c11_2530V3.1	2153.55	2121.93	1933.22
Pp3c11_10880V3.1	0	0	0
Pp3c11_26620V3.1	8.71235	6.63982	5.48424
Pp3c1_41830V3.4	0.797493	0	0
Pp3c11_14370V3.3	3.69403	4.66054	5.42499
Pp3c11_3940V3.3	0.033984	0.145668	0
Pp3c11_25720V3.1	188.915	272.36	438.059
Pp3c8_13790V3.1	0	0.06586	0
Pp3c11_24680V3.1	2.9403	2.01225	1.70243
Pp3c11_9670V3.1	7.2004	10.8304	11.4162
Pp3c11_21360V3.1	36.1174	32.7539	28.7777
Pp3c11_15254V3.1	0	0	0
Pp3c11_4090V3.1	0	0.161667	0
Pp3c1_12100V3.7	5.49353	2.31727	3.67221
Pp3c11_11470V3.1	10.2976	6.45449	12.8391
Pp3c14_11230V3.2	0.114196	0	0.166834
Pp3c11_25800V3.2	0	0	0
Pp3c11_25800V3.1	0	0	0
Pp3c11_24570V3.2	6.16912	5.01698	3.35174
Pp3c11_24570V3.1	3.88003	2.31122	3.38525
Pp3c11_10940V3.1	0	0	6.85684
Pp3c6_11480V3.1	0	0.274569	1.02043
Pp3c11_26260V3.1	0	0	0
Pp3c1_18280V3.4	1.14827	1.45041	1.3703
Pp3c11_5140V3.1	0.288051	0.393207	0.709378
Pp3c11_15730V3.1	0.032559	0.070138	0.083282
Pp3c1_10439V3.1	0.382764	0.733477	0.771634
Pp3c11_22290V3.1	4.9902	3.61934	3.78014
Pp3c16_21290V3.1	61.0706	58.5694	47.662
Pp3c12_23280V3.1	1.68922	1.9629	1.67542
Pp3c11_14980V3.2	3.58456	2.96258	5.24836
Pp3c14_8610V3.1	3.94309	2.65107	1.64276
Pp3c14_7190V3.1	2.72454	2.50616	2.22991
Pp3c11_6560V3.1	14.9922	14.6178	11.1049
Pp3c11_24740V3.1	1.90034	1.58846	3.55805
Pp3c11_18110V3.1	3.56175	2.68829	4.91604
Pp3c11_17429V3.1	0.353835	0.563785	0.291558
Pp3c11_13660V3.3	0.601412	0	2.4336
Pp3c1_17080V3.5	1.87385	4.36619	8.19621
Pp3c11_13660V3.6	0	0	0
Pp3c11_13660V3.1	2.95076	2.96476	0.862857
Pp3c11_26580V3.1	0	0	0
Pp3c25_7310V3.1	0	0	0
Pp3c11_9520V3.1	60.4733	54.552	65.1072
Pp3c11_4790V3.1	3.68304	3.46037	3.40005
Pp3c8_20590V3.2	0	0	0
Pp3c11_2700V3.2	0	0	0
Pp3c11_5580V3.1	13.1023	13.2394	15.8799
Pp3c11_10680V3.1	56.8127	57.0958	44.2974
Pp3c11_22060V3.4	0	0.487328	5.88541
Pp3c1_10540V3.1	6.94345	6.49555	5.9226
Pp3c11_22060V3.3	3.93257	7.72944	2.71047
Pp3c25_14360V3.5	2.84748	0.931221	1.12798
Pp3c11_6277V3.1	0	0	0
Pp3c11_14260V3.1	9.33357	8.13155	7.48226
Pp3c25_7390V3.1	4.96756	4.44156	5.55035
Pp3c11_15430V3.1	0.928482	0.496559	2.83457
Pp3c11_15430V3.2	6.62506	6.43465	11.662
Pp3c6_28540V3.2	0	0	0
Pp3c11_17250V3.1	20.5519	25.4162	26.2096
Pp3c11_5760V3.1	10.269	7.54013	8.01872
Pp3c11_7669V3.1	0	0	0
Pp3c11_23040V3.1	11.7756	13.029	12.355
Pp3c11_21830V3.3	10.4009	10.0724	2.54299
Pp3c11_21830V3.1	2.66464	2.76202	0
Pp3c11_23700V3.1	80.591	46.3354	71.6343
Pp3c11_23700V3.3	21.6135	34.1646	13.5614
Pp3c11_23740V3.1	0	0	0.031591
Pp3c11_8730V3.1	4.45964	4.99738	2.31738
Pp3c11_6360V3.2	0	0	6.65199
Pp3c11_6360V3.1	9.62092	8.49207	7.01402
Pp3c11_12540V3.1	20.8576	19.5383	15.4567
Pp3c11_12000V3.1	0	0	0.770231
Pp3c11_16930V3.1	22.9799	18.725	17.689
Pp3c11_5110V3.3	0	0	0
Pp3c14_3110V3.2	0	0	0
Pp3c11_5110V3.1	16.7793	19.816	25.0279
Pp3c6_20070V3.2	0.076654	0.110295	0.115677
Pp3c11_9210V3.1	0	0	0
Pp3c11_10350V3.1	1.40624	0.911748	0.071615
Pp3c11_590V3.1	0	0	0
Pp3c11_1400V3.1	4.46305	2.38806	3.11675
Pp3c11_24730V3.1	11.3387	8.66356	8.14144
Pp3c11_21299V3.1	0	1.39102	0.224643
Pp3c11_12130V3.1	4.53133	2.56264	3.92324
Pp3c11_12130V3.4	0	0	0
Pp3c11_12130V3.6	0.851309	0.274115	0.634855
Pp3c11_22990V3.1	1.0781	1.08751	1.23104
Pp3c1_36280V3.1	13.3675	11.5693	6.97321
Pp3c11_19430V3.1	0	1.86074	2.23129
Pp3c11_19430V3.2	3.4648	2.09283	0
Pp3c11_980V3.1	140.92	144.498	123.632
Pp3c11_23950V3.1	15.1435	14.877	14.9942
Pp3c11_15930V3.1	0.034461	0.048105	0.022938
Pp3c11_900V3.1	40.2782	29.6663	25.1825
Pp3c11_3310V3.1	0	0	0
Pp3c11_14950V3.10	0	0	0
Pp3c11_20920V3.4	0	0	0
Pp3c11_20920V3.5	0	0	0
Pp3c11_20920V3.1	0	0	0
Pp3c8_17900V3.1	0.832917	0.844077	0.687896
Pp3c11_20920V3.8	0.448514	0.27607	0
Pp3c11_20920V3.6	0	0.123821	0
Pp3c14_11570V3.1	0	0	0.508092
Pp3c11_26700V3.1	18.6082	13.3182	15.8739
Pp3c11_22560V3.1	39.9374	40.2983	43.447
Pp3c11_17050V3.7	2.26672	2.875	2.02237
Pp3c11_11400V3.1	6.96014	4.19593	5.10295
Pp3c11_15370V3.10	0	0	0.848678
Pp3c11_9530V3.1	0	0	0
Pp3c11_6200V3.1	0	0	0
Pp3c11_5240V3.1	51.7703	51.7859	52.1574
Pp3c11_22193V3.1	0	0	0
Pp3c8_17994V3.1	0.232065	0	2.17367
Pp3c11_1040V3.1	4.83257	3.73549	2.09281
Pp3c11_18000V3.1	32.6109	22.5748	33.0987
Pp3c6_5420V3.3	0	0	0
Pp3c11_3600V3.1	0	0	0
Pp3c11_14920V3.1	23.4598	20.9321	22.7065
Pp3c1_5469V3.1	1.60008	1.44036	4.27065
Pp3c11_8631V3.1	0	0	0
Pp3c14_20060V3.1	22.8378	21.4432	32.7502
Pp3c14_7010V3.1	0	0	0
Pp3c11_23240V3.2	2.90619	2.28932	0.121143
Pp3c11_23240V3.1	5.04992	4.09924	5.29093
Pp3c11_21390V3.1	0	0	0
Pp3c11_8450V3.1	9.83455	10.5207	19.5111
Pp3c11_18430V3.1	0.388517	0	0.975599
Pp3c11_14700V3.1	0	0	0
Pp3c11_20040V3.4	0.063247	0.029421	0.080901
Pp3c11_20040V3.2	0.040222	0	0
Pp3c11_18240V3.1	0.036221	0.015362	0.052306
Pp3c11_9200V3.1	0	0.075394	0
Pp3c11_9200V3.2	0.018459	0	0.024494
Pp3c11_11630V3.2	0	0.187216	0
Pp3c11_11630V3.1	0.209982	0.754917	0.380913
Pp3c11_840V3.1	11.2948	9.16435	8.97525
Pp3c11_10980V3.1	0.088893	0.250806	0.355888
Pp3c11_15680V3.4	0	2.48107	0
Pp3c11_22620V3.3	0	0	0
Pp3c11_22620V3.2	0	0	0
Pp3c11_22620V3.1	2.72358	1.9813	2.2452
Pp3c11_12190V3.3	0	0	0
Pp3c11_12190V3.1	0	0.01461	0.085225
Pp3c11_20960V3.3	0	0	0
Pp3c11_8100V3.1	0	0	0
Pp3c11_184V3.1	0	0	0
Pp3c11_19220V3.1	153.59	145.572	137.376
Pp3c6_21970V3.1	0.202645	0	0.494483
Pp3c11_21000V3.1	9.30614	7.63849	7.88231
Pp3c8_1620V3.1	0	1.63405	0
Pp3c11_23810V3.1	33.9907	20.7605	26.7079
Pp3c6_13820V3.1	0	0	0
Pp3c11_21180V3.1	7.35498	5.73487	5.10566
Pp3c11_6110V3.1	2.53202	1.98504	1.96589
Pp3c11_21950V3.2	0	0.345386	0
Pp3c11_21950V3.1	0	0	1.37568
Pp3c11_22199V3.1	28.6275	22.0024	13.5068
Pp3c11_13470V3.2	0	0	0
Pp3c18_15609V3.1	5.74768	9.4438	2.37127
Pp3c11_3060V3.2	0.196588	0.245688	0.769589
Pp3c11_4450V3.1	0	0	0
Pp3c18_13500V3.1	1.18389	1.27164	0.421845
Pp3c11_4160V3.2	3.39859	12.7325	22.6506
Pp3c11_18753V3.1	6.92207	3.6592	7.36043
Pp3c11_3030V3.1	0	0.141552	0
Pp3c11_10660V3.1	0	0	0
Pp3c11_12590V3.1	0.258557	0.405677	0.58343
Pp3c11_15290V3.3	0	0	2.58941
Pp3c11_25950V3.2	0.17805	0.096501	0
Pp3c11_23780V3.1	0.778289	0.158877	0.381947
Pp3c11_18100V3.1	7.44273	9.40517	1.67089
Pp3c11_9560V3.1	26.6164	20.7601	31.5007
Pp3c11_5571V3.1	0	0	2.28159
Pp3c11_24780V3.1	0.729786	2.2135	2.41768
Pp3c6_30030V3.1	0	0	0
Pp3c11_8980V3.1	0	0	0
Pp3c11_17580V3.5	1.95615	2.22107	4.44981
Pp3c11_17580V3.4	0	0	0
Pp3c11_25600V3.1	15.0866	14.7436	12.0304
Pp3c11_14210V3.1	15.143	16.2955	17.8625
Pp3c16_1450V3.1	20.6523	17.4006	16.5134
Pp3c11_5520V3.1	7.02753	5.9809	6.19221
Pp3c11_23500V3.1	0.185759	0.225559	0.020593
Pp3c11_22920V3.1	0	0.457742	1.39909
Pp3c14_14420V3.1	8.9225	6.77008	1.44752
Pp3c11_1240V3.2	1.38874	0.863203	0
Pp3c11_1240V3.1	3.70767	3.81594	2.62193
Pp3c11_1240V3.4	0	0	2.10788
Pp3c11_1840V3.1	5.5315	3.29524	3.29027
Pp3c11_10950V3.5	0	0.362383	0
Pp3c11_10950V3.4	0	0	0
Pp3c14_4830V3.1	1.40333	1.03369	0
Pp3c11_10950V3.2	4.78113	4.62036	0
Pp3c11_1250V3.1	0.190201	0.044845	0.422688
Pp3c11_23204V3.1	0	0	0
Pp3c18_4560V3.1	0	0	0
Pp3c11_2100V3.1	18.0931	15.7882	12.7394
Pp3c11_21370V3.1	1.8045	0.511478	0.388897
Pp3c11_3740V3.1	59.0863	56.3785	34.0326
Pp3c18_16640V3.1	0.014544	0	0
Pp3c11_18890V3.1	0	0	0
Pp3c18_5240V3.5	3.11597	2.66908	2.60259
Pp3c11_10240V3.1	22.6033	19.1985	23.0916
Pp3c14_22330V3.1	15.6192	18.7573	20.2514
Pp3c11_14610V3.1	0	0	0
Pp3c11_6870V3.1	2.90829	1.80381	1.41427
Pp3c11_23210V3.1	0	0	0
Pp3c11_13690V3.1	0	0	0
Pp3c25_8840V3.2	0	0.014717	0
Pp3c11_23910V3.1	28.9688	17.4645	15.5226
Pp3c11_17890V3.3	3.98004	3.8719	4.49043
Pp3c11_17890V3.6	2.82768	2.03457	1.28942
Pp3c11_17890V3.5	3.13697	1.50145	3.652
Pp3c11_17890V3.7	0.316506	0.153203	0.376669
Pp3c11_21730V3.2	0	0	0
Pp3c6_28790V3.2	0	0	1.12782
Pp3c11_21730V3.5	0.054697	0	0
Pp3c11_21730V3.3	0.221061	0	0.052599
Pp3c11_6670V3.1	9.98731	8.14561	9.0956
Pp3c11_15180V3.1	0	0	0
Pp3c11_22440V3.1	0	0	0
Pp3c11_420V3.1	0	0	0
Pp3c11_3950V3.4	0	0	0
Pp3c11_3950V3.5	1.2253	0.955936	2.67627
Pp3c11_3950V3.6	2.51379	5.58528	1.64976
Pp3c11_10040V3.1	0.92016	0.262405	0.081106
Pp3c11_21120V3.1	222.507	214.674	209.094
Pp3c5_26300V3.1	4.72531	3.79471	4.3121
Pp3c5_26115V3.1	0	0	0
Pp3c5_24750V3.2	1.36071	1.36244	4.47364
Pp3c6_25390V3.1	15.8784	11.3714	12.4205
Pp3c5_15530V3.1	8.39305	6.47228	7.36944
Pp3c5_26660V3.3	0	0	0
Pp3c5_15600V3.1	0.058484	0.064842	0.103328
Pp3c5_18490V3.3	0	0	0
Pp3c5_18490V3.4	1.78591	0.79263	2.04048
Pp3c5_18040V3.1	0	0	0.891766
Pp3c25_2340V3.1	0	0	0
Pp3c5_7790V3.1	0.224251	0	0
Pp3c1_30990V3.1	15.1381	10.5799	17.0603
Pp3c5_26140V3.1	0	0	0
Pp3c5_880V3.1	1.52899	1.14829	1.79665
Pp3c5_9810V3.1	0	0	0
Pp3c5_17030V3.1	5.44652	3.94788	1.99208
Pp3c5_21580V3.1	0	0	0
Pp3c5_9950V3.1	52.6589	58.1393	56.5655
Pp3c5_1510V3.1	3.2899	2.69454	1.65529
Pp3c5_6990V3.1	0.676689	0.766062	2.46301
Pp3c5_14040V3.1	0	0	0
Pp3c5_9520V3.1	6.72326	7.17265	5.10414
Pp3c16_2691V3.1	0	0	0
Pp3c5_25130V3.1	0	0	0
Pp3c14_10250V3.4	0	1.22517	0
Pp3c5_3190V3.1	9.02042	7.01571	6.06773
Pp3c1_22290V3.1	0	0	0
Pp3c5_13940V3.1	0	0	0
Pp3c12_22827V3.1	0.315037	0.681242	1.78459
Pp3c5_1500V3.1	0	0	0
Pp3c5_16850V3.1	36.8391	33.2723	33.6225
Pp3c1_42950V3.1	12.3258	4.19973	8.74331
Pp3c14_8590V3.1	711.912	810.689	665.704
Pp3c5_16490V3.3	0	7.56102	14.5197
Pp3c5_16490V3.1	26.1657	24.6552	18.8762
Pp3c5_15640V3.3	4.14285	0.941332	14.9747
Pp3c5_15640V3.4	0.564944	0.289781	0
Pp3c5_15640V3.1	24.6939	20.9714	13.0337
Pp3c1_12290V3.5	1.65184	1.3446	2.50746
Pp3c8_11240V3.1	0.055317	0	0
Pp3c8_8490V3.1	78.293	66.5788	80.6232
Pp3c5_23190V3.1	1.67806	0.495401	0
Pp3c5_28440V3.6	32.2203	22.8887	33.0674
Pp3c8_13110V3.1	6.39773	4.27162	6.75452
Pp3c5_28440V3.5	36.0745	35.2182	32.0685
Pp3c5_28440V3.4	0	0	0
Pp3c5_4110V3.1	826.393	849.477	852.953
Pp3c5_27221V3.1	0	0	0
Pp3c5_15430V3.1	0	0.33694	1.80325
Pp3c5_14790V3.1	44.6149	64.0153	114.457
Pp3c5_14220V3.1	4.04548	2.97682	3.58035
Pp3c5_2240V3.1	0	0	0
Pp3c5_16280V3.1	21.7833	21.9412	21.7547
Pp3c5_27360V3.1	3.58694	2.90839	1.90914
Pp3c5_20750V3.1	0	0	0
Pp3c5_13790V3.1	2.85489	1.25424	2.24467
Pp3c25_6270V3.1	0	0	0
Pp3c5_13790V3.3	0.815982	0.570029	0
Pp3c5_13320V3.1	35.7369	34.6424	25.7017
Pp3c5_20110V3.3	0	0	0
Pp3c5_17010V3.4	1.05989	0	0
Pp3c5_17010V3.3	0	0.053076	1.90243
Pp3c5_17010V3.1	0	0	0
Pp3c5_26860V3.1	263	278.196	361.316
Pp3c5_23781V3.1	0	0	0.195566
Pp3c5_17730V3.1	41.8322	37.0549	43.3453
Pp3c5_20530V3.4	0	0	2.49451
Pp3c5_20530V3.1	3.7629	2.84775	0.2945
Pp3c5_3100V3.2	0.54612	0.221757	0.664115
Pp3c6_18880V3.1	85.9564	91.2202	94.1041
