Name	CUTOZ	CUTPA	CUTPB	CUTPC	CUTPG	CUTPH
Pp3c10_23630V3.1	1.93029	1.60219	1.66105	1.55724	2.60884	0.721786
Pp3c2_32160V3.5	0	0	0	0	0.339842	0
Pp3c2_32160V3.2	4.91521	3.06375	4.79102	5.89018	8.54222	8.27917
Pp3c1_15510V3.1	1.078	1.40739	3.35086	3.28634	2.17744	1.60574
Pp3c21_18410V3.1	0	0	0	0	0	0
Pp3c9_19830V3.1	23.1437	28.3277	23.8824	20.6173	24.5372	9.57994
Pp3c13_21889V3.1	1.10163	0.959321	1.68717	2.18992	1.38539	2.30555
Pp3c2_33280V3.1	0	0	0	0	0	0
Pp3c4_18770V3.1	0	0	0	0	0	0
Pp3c2_8330V3.3	0.940315	0	0.319878	0.401982	1.2036	0
Pp3c3_5570V3.6	0.249565	1.77763	0.631674	0.71579	0.949552	0.166721
Pp3c23_6120V3.2	0.104266	0.623818	0.52754	0.57092	0.12563	0.1331
Pp3c2_32720V3.1	10.428	11.5719	9.57904	8.19509	8.25106	5.43501
Pp3c26_13910V3.1	35.9125	40.0324	42.9307	44.725	21.5025	11.2091
Pp3c2_8020V3.1	1.5515	2.09228	1.77509	2.18359	1.45857	0.550304
Pp3c1_35640V3.2	0	0.677286	0.168349	0	0.448723	0
Pp3c2_34130V3.1	1.21225	0.78452	0.761758	0.77855	1.22525	0.092879
Pp3c5_6760V3.3	1.08602	2.00013	0.637416	0.512169	1.73088	0
jgi|MoeNVP64_1|256298|gw1.6.168.1	0	0	0	0	0.103367	0.479712
Pp3c12_10290V3.1	0	0	0.5835	1.06266	0	0.216972
Pp3c2_27230V3.1	0	0	0	0	0	0
Pp3c14_9110V3.1	0.492291	1.0786	1.70006	0.179821	0.726919	0
Pp3c2_23920V3.1	2.35976	4.36372	6.30769	6.55287	4.48629	1.93497
Pp3c8_20981V3.1	3.64568	5.10228	5.14149	4.19615	3.75284	1.7465
Pp3c13_14440V3.2	1.3377	3.15397	2.40714	5.8949	6.85862	2.66213
Pp3c2_7910V3.1	2.37998	2.81214	2.67426	3.20966	3.91677	0.821059
Pp3c20_5210V3.1	0	0	0	0	0	0
Pp3c2_7910V3.2	0	0	0	0	0	0
Pp3c18_21730V3.3	0	0	0	0	0	0
Pp3c2_20130V3.1	0.609928	0.21185	0.539395	0.165935	0.421369	0.197646
Pp3c2_20130V3.3	0	0	0	0	0	0
Pp3c2_18870V3.1	8.1338	7.11261	7.51969	8.42508	19.8328	3.98352
Pp3c2_8660V3.2	0.829337	0	0	0	0	1.35795
Pp3c2_24060V3.1	0	0	0	0	0	0
Pp3c2_6530V3.4	0	0	0	0	0	0
Pp3c2_24620V3.1	32.9651	36.0217	41.083	75.1562	177.59	35.4975
Pp3c2_3650V3.1	0.463703	0.089116	0.089079	0.23277	0.365241	0.039578
Pp3c2_32020V3.1	0	0	0	0	0	0.680801
Pp3s30_130V3.1	0	0	0	0	0	0
Pp3c7_14590V3.2	0	0	0.381793	0	6.89695	0.499565
Pp3c9_14930V3.5	1.89064	0	2.77317	1.2492	2.40916	1.79626
Pp3c2_37670V3.1	10.954	8.09162	8.81118	15.0897	7.28041	9.534
jgi|MoeNVP64_1|341621|fgenesh1_kg.7_#_501_#_TRINITY_DN283_c0_g1_i1	0	0	0	0.552076	0.460989	4.42387
Pp3c16_23370V3.1	0.133289	0.158359	0	0	0.046829	0.092886
Pp3c23_21240V3.1	17.1175	15.0474	17.3264	22.4932	27.2943	10.9756
Pp3c2_33240V3.1	0	0	0.377614	0	0	0
Pp3c22_13930V3.1	0.190013	0.463124	0	0.59151	0	0.480329
Pp3c2_38410V3.1	0	0	0.030976	0	0.02558	0
Pp3c23_11590V3.1	5.81656	2.94696	6.83633	17.1812	19.5819	11.0611
Pp3c2_17480V3.1	0	0	0	0	0	0
Pp3c19_15190V3.2	0	0.127407	0.380469	0.452451	0	0
jgi|MoeNVP64_1|271541|e_gw1.1.7.1	0	0	0	0.147882	0.12856	0.264218
Pp3c2_28540V3.2	0.387562	0.260442	0.228761	0	0	0.538133
Pp3c5_29184V3.1	0	0	0	0	0	0
Pp3c2_31840V3.1	1.30762	0.490012	0.621775	0.553461	0.246094	0.51192
Pp3c15_7250V3.1	0.431681	0.114505	0.181182	0.204785	0.35742	0.100525
Pp3c27_190V3.1	58.3756	64.8596	52.261	53.2068	58.5401	38.0062
Pp3c2_20190V3.1	106.476	141.384	207.929	168.033	132.771	102.595
jgi|MoeNVP64_1|318342|fgenesh1_pg.3_#_286	0	0	0	0.046637	0.011992	0.165788
Pp3c1_23930V3.3	0	1.12363	2.05137	0	0.32239	0
Pp3c27_1630V3.3	0	0	0	0	0	4.73065
jgi|MoeNVP64_1|355724|fgenesh1_kg.17_#_803_#_TRINITY_DN15530_c0_g1_i1	0	0	0	7.69623	1.96009	28.3408
jgi|MoeNVP64_1|338949|fgenesh1_kg.5_#_1408_#_TRINITY_DN1786_c0_g1_i1	0	0	0	0	0.059769	0.074469
Pp3c2_11130V3.1	10.5282	11.7143	10.0453	5.46922	15.9437	0.089063
jgi|MoeNVP64_1|329344|fgenesh1_kg.1_#_1186_#_TRINITY_DN18819_c0_g1_i1	0	0	0	0.068673	0.031568	0.264247
Pp3c2_11130V3.2	0	0	0	3.09704	2.36301	3.65614
Pp3c2_17110V3.1	68.1442	67.0122	59.4362	58.0769	51.649	29.9384
Pp3c16_2100V3.1	24.005	26.6607	23.0443	23.8842	53.8267	8.76018
Pp3c19_15130V3.3	0.128985	0.096443	0.171999	0.063914	0.671542	0.142585
Pp3c2_15200V3.1	9.55835	11.2583	10.5384	12.5397	20.7931	5.53145
Pp3c2_22580V3.1	0	0	0	0	0	0
jgi|MoeNVP64_1|334367|fgenesh1_kg.3_#_603_#_TRINITY_DN453_c0_g2_i1	0	0	0	0.045684	0.042298	0.165095
Pp3c25_14870V3.1	69.5437	89.0579	74.0839	80.1555	152.131	34.1683
Pp3c23_4560V3.3	15.3154	13.5553	12.6589	12.9876	9.06675	6.81022
Pp3c2_8840V3.1	52.0335	51.9693	72.0765	52.1489	36.5942	39.8799
Pp3c2_32400V3.1	69.3423	64.8782	85.7086	162.868	245.153	101.11
Pp3c18_8170V3.1	3.42289	3.97105	3.28781	3.61221	5.50553	1.61212
Pp3c2_16240V3.2	0	0	0	0	0	0
Pp3c2_15430V3.1	47.7664	48.4329	48.3937	45.3758	54.4781	17.7831
Pp3c2_15430V3.3	6.84393	8.31834	2.68084	1.25585	3.92452	0
Pp3c2_26320V3.3	7.5985	9.32726	7.71792	7.97982	13.311	0.673421
Pp3c24_11620V3.1	3.29863	4.03185	3.71113	4.79527	8.54395	1.39198
Pp3c3_13770V3.1	0	0	0.129333	0.162563	0.043816	0
Pp3c2_16200V3.1	3.60602	3.71389	4.03805	4.27676	3.07082	3.62534
Pp3c10_190V3.1	41.5608	40.6139	37.1515	43.6816	50.7089	23.7415
Pp3c23_6990V3.1	10.2364	11.8185	9.67922	12.6485	15.1729	3.74815
Pp3c2_19810V3.1	0	0	0	2.25419	0.993816	0
Pp3c2_14320V3.1	1.86058	1.6848	2.0755	0	0.231295	0.142912
Pp3c9_17450V3.2	16.4227	7.529	28.8181	91.3212	103.91	116.704
Pp3c2_35640V3.1	8.65672	9.32305	7.67864	11.9477	25.931	3.61812
Pp3c2_14620V3.2	0.157037	0.33515	0	0.076755	0	0
Pp3c25_8680V3.1	0	0	0	0	0	0
Pp3c1_31280V3.8	0	0	0	0	0	7.65481
Pp3c5_1630V3.1	4.1456	4.46389	0	4.61277	5.28374	1.53511
Pp3s46_240V3.3	0	0	0	0	0	0
Pp3c2_2530V3.1	0	0	0	0	0	0
Pp3c14_2660V3.1	0	0	0	0	0	0
Pp3c2_40V3.2	0	0	0	0	0	0
jgi|MoeNVP64_1|330263|fgenesh1_kg.1_#_2105_#_TRINITY_DN1614_c0_g1_i1	0	0	0	0.245793	0.812212	3.82503
Pp3c2_5560V3.3	0	0	0	0	0	0
Pp3c13_4790V3.1	20.2338	20.7564	18.0715	17.067	16.0722	6.67897
Pp3c2_40V3.1	0	0	0	0	0	0
jgi|MoeNVP64_1|351884|fgenesh1_kg.13_#_1209_#_TRINITY_DN5434_c0_g1_i1	0	0	0	0	0.074806	0
Pp3c8_16210V3.2	0	0	0	0	0	7.35914
Pp3c20_10760V3.1	5.77786	2.45079	5.15857	1.60066	2.42846	2.25321
jgi|MoeNVP64_1|271053|e_gw1.1.567.1	0	0	0	0.221092	0	0.367672
Pp3c2_13820V3.2	3.67255	2.90256	2.35744	4.66333	12.9769	2.14869
jgi|MoeNVP64_1|336269|fgenesh1_kg.4_#_624_#_TRINITY_DN15679_c0_g1_i1	0	0	0	0.429535	0.203898	0.987659
Pp3c10_12800V3.1	0	0	0	0	0	0.262244
Pp3c2_13820V3.4	7.84067	3.75998	7.95136	14.8185	17.3125	5.97663
Pp3c11_26830V3.2	1.25892	0	0	0	0	2.39171
Pp3c2_2470V3.1	24.1318	22.6345	20.1981	24.1492	37.3523	13.5549
Pp3c16_24250V3.2	5.00054	4.70285	4.27048	5.5681	6.01493	2.99709
Pp3c2_31660V3.1	6.23247	3.2202	4.46623	3.28409	4.17516	1.35282
Pp3c2_36751V3.1	0	0.138972	0.161665	0	0	0
Pp3c2_31660V3.2	0	0	0	0	0	0
jgi|MoeNVP64_1|343150|fgenesh1_kg.8_#_251_#_TRINITY_DN7763_c0_g2_i1	0	0	0	0	0	0
Pp3c2_6980V3.1	3.14457	3.36512	2.71139	2.52044	2.96659	0.286678
Pp3c10_22080V3.1	17.4784	23.562	20.935	13.6362	32.2285	2.12311
Pp3c2_6980V3.2	0.991751	0	0.605593	0.33196	0	1.33602
jgi|MoeNVP64_1|341613|fgenesh1_kg.7_#_493_#_TRINITY_DN2852_c0_g2_i1	0	0	0	0	0	0
Pp3c2_5380V3.1	6.00218	6.89935	6.93551	5.68307	12.1483	0.900796
Pp3c2_10200V3.3	0.683239	0.456323	0.60886	0.421758	0.359964	0
Pp3c2_10200V3.1	0.128587	0.183636	0.084557	0.175434	0.684417	0.234223
jgi|MoeNVP64_1|356593|fgenesh1_kg.18_#_815_#_TRINITY_DN18934_c0_g1_i1	0	0	0	0.066248	0.033081	0.384377
jgi|MoeNVP64_1|258462|gw1.16.116.1	0	0	0	0.535036	0.436262	3.0379
Pp3c5_13360V3.1	17.1146	14.8226	20.4126	28.4648	60.752	24.3949
Pp3c26_4770V3.1	1.33878	1.2224	0.805919	2.15352	1.36268	1.5067
Pp3c22_5720V3.4	0	0	0	0	0	0
Pp3c3_25490V3.1	0.066654	0	0.012114	0	0	0
jgi|MoeNVP64_1|374840|estExt_Genemark1.C_1_t20085	0	0	0	0	0	0.014577
Pp3c7_13090V3.2	0.336933	0.133161	0.037246	0.409759	0.626299	0.102439
Pp3c2_12940V3.2	0.150851	0	0.095104	0.129564	0	0
Pp3c18_19660V3.1	15.5237	15.3873	14.6373	16.228	14.2536	5.46921
Pp3c11_6160V3.1	0	0	0	0	0	0
Pp3c2_31110V3.1	0	0	0	0	0	0
jgi|MoeNVP64_1|414895|estExt_fgenesh1_pg.C_10_t10054	0	0	0	0	0	0
jgi|MoeNVP64_1|263815|gw1.1.927.1	0	0	0	0	0.192437	0.87336
Pp3c2_18110V3.2	0	0	0	0	0	0
Pp3c1_33350V3.4	6.88714	8.45862	6.979	10.3467	19.3206	0
Pp3c11_2220V3.3	0.464327	0	0	0.267849	0.351707	0
Pp3c2_37160V3.1	8.84882	8.52256	9.36045	9.95344	15.014	6.1332
Pp3c20_13600V3.1	5.12015	5.2113	3.90442	2.82395	3.36621	0.900285
Pp3c4_14693V3.1	1.62404	2.26935	4.93871	5.5442	2.62316	1.12986
Pp3c2_31930V3.2	1.79621	0.147385	0.516625	2.31805	0.774087	7.93923
Pp3c11_3000V3.9	0	0	0	0	0	0
Pp3c2_26300V3.1	0	0	0	0	0	0.403725
Pp3c3_36860V3.1	0	0	0	0	0	0
Pp3c2_22550V3.1	4.55216	4.51259	4.05704	4.36486	7.59064	1.37273
Pp3c1_270V3.1	0	0	0	0	0	0
Pp3c22_8470V3.1	198.773	186.153	166.124	188.671	371.046	196.589
Pp3c2_22630V3.1	171.474	163.661	201.084	197.066	128.987	126.077
Pp3c2_28140V3.1	4.09165	3.45307	2.93303	5.74632	6.47265	4.20659
Pp3c25_4310V3.4	4.19958	6.52819	8.76981	8.45879	4.3912	1.81296
Pp3c10_8090V3.1	1478.04	1219.33	1506.02	1115.63	604.869	1446.25
Pp3c2_24270V3.1	209.917	257.092	191.951	230.236	275.067	33.0494
Pp3c25_2039V3.2	0.302978	0.337731	0.697901	0	0	0
Pp3c12_9490V3.3	1.22383	12.4635	0.825081	0	4.37384	1.45077
Pp3c2_24270V3.3	0	0	0	0	0	70.685
Pp3c2_28590V3.5	0	0	0	0.466776	0	0
Pp3c27_2780V3.1	338.324	349.418	344.036	287.205	194.786	317.104
jgi|MoeNVP64_1|400071|MIX7317_5_100	0	0	0	0	0	0
Pp3c16_3830V3.1	0	0	0	0	0	0
Pp3c11_7888V3.2	0	0	0	0	0	0
Pp3c2_28590V3.1	0	0	0	0.153584	0.496208	0
Pp3c22_17810V3.1	30.6463	49.3647	37.1536	35.2416	54.1552	11.4754
Pp3c2_28590V3.2	0.398174	0	0	0	0	0
jgi|MoeNVP64_1|349979|fgenesh1_kg.12_#_650_#_TRINITY_DN2034_c0_g1_i1	0	0	0	0.321015	0.140923	2.02504
Pp3c2_28590V3.7	0	0.314033	0	0.166418	0.587883	0.143893
Pp3c27_5920V3.1	2.63523	3.15862	2.48169	2.64857	2.99824	0.709763
Pp3c20_19140V3.4	0	0	0	0	0	0
jgi|MoeNVP64_1|406049|MIX13295_6_30	0	0	0	0	0	0
Pp3c14_25620V3.1	108.823	130.494	101.49	126.305	91.587	77.9356
Pp3c20_8710V3.1	0.705989	0.328627	0.242347	0.684003	0.227784	0
Pp3c2_28590V3.6	0.261581	0	0	0	0	0
Pp3c2_33540V3.1	0	0	0	0	0	0
Pp3c18_2580V3.1	0	0.5616	0.691834	0.272148	0.693884	0
Pp3c21_6270V3.2	0	0	0.021007	0	0	0
Pp3c23_13260V3.1	10.601	8.69875	8.2096	11.1332	15.1721	6.87127
Pp3c2_12670V3.7	2.86063	1.58373	3.26241	1.53456	3.67057	0.973184
jgi|MoeNVP64_1|363907|gm1.3211_g	0	0	0	0	0	0
Pp3c2_12670V3.3	2.69375	0	0	0	0	0
Pp3c21_19330V3.1	0.729403	0.363499	0.596103	0.288448	0.78408	0.032088
Pp3c3_26490V3.9	0	0	0	0	0	0
Pp3c2_12670V3.5	0.971313	2.25154	1.50562	2.32164	4.53273	0.078438
Pp3c24_10300V3.1	0	0	0	0	0	0
Pp3c15_5120V3.1	16.7387	19.3745	16.7269	18.2802	30.0407	6.47197
Pp3c3_11340V3.1	0	0	0	0	0	0.414646
Pp3c2_12670V3.1	0	0	0	0	0	0
Pp3c18_18991V3.1	0.279205	0	0	0	0.171702	0
Pp3c9_13390V3.1	0.239787	1.08312	0.104884	0.5066	0.256731	0.222382
Pp3c2_12670V3.15	2.54058	2.47703	4.70142	6.88921	5.96606	3.50556
Pp3c2_4880V3.1	3.1664	3.66489	3.10438	3.55959	5.95395	0.935888
Pp3c2_4880V3.2	0	0	0	0	0.227677	0
Pp3c6_15310V3.1	91.0549	119.325	98.2577	99.8995	108.861	44.7391
Pp3c3_22430V3.1	0	0	0	0	0	0
Pp3c2_32110V3.3	0.728735	1.21456	0	0.844514	1.30045	0.465239
Pp3c11_17010V3.3	0	0	0	0	0	0
Pp3c19_9120V3.1	3.49154	5.17871	6.96815	7.6772	8.63377	0.996654
Pp3c11_6600V3.1	1.26246	4.16755	2.06413	3.20237	0.669717	0.695043
Pp3c2_10860V3.1	9.79504	8.96294	10.1722	13.3584	8.58747	6.01414
Pp3c2_26270V3.6	5.75948	7.19224	5.83251	8.69624	19.5114	2.26619
Pp3c2_19710V3.1	118.818	85.6965	107.49	72.226	43.7845	64.2602
Pp3c2_11870V3.1	3.11046	2.69916	2.84952	3.57743	3.6109	0.648866
Pp3c23_5560V3.1	86.7599	93.9513	83.1689	91.5997	129.145	43.744
Pp3c8_2380V3.1	0.524285	0.365753	0.296723	0.256897	0.62805	0.185969
Pp3c14_12690V3.17	14.065	12.1045	12.8358	12.3422	18.7966	8.03214
Pp3c4_16520V3.2	0	0	0	0	0	0.46267
Pp3c2_19250V3.1	9.60102	8.4812	7.5052	8.10883	11.0347	3.78994
Pp3c2_29880V3.1	0	0	0	0	0	0
Pp3c26_12570V3.2	57.8629	50.3717	48.3332	67.565	63.4693	32.327
Pp3c24_7130V3.1	6.41001	5.41829	10.8788	8.53969	4.82377	8.68446
Pp3c2_14290V3.2	1.09399	0.860218	0.981769	3.47391	5.78608	1.15433
Pp3c2_14290V3.1	32.3568	23.1584	25.0491	37.3043	95.4359	27.5792
Pp3c5_12320V3.1	2.46672	3.48508	0.348803	3.38129	2.18639	2.95856
Pp3c2_33530V3.1	5.1723	5.23875	4.26068	2.96194	3.98477	3.24693
Pp3c20_1610V3.4	2.31058	1.54327	0.711537	0.326949	1.38817	0.418659
Pp3c2_9140V3.1	24.9353	25.7045	23.1059	21.4425	33.2882	9.32228
Pp3c2_13230V3.1	0	0	0	0	0	0
jgi|MoeNVP64_1|374257|gm1.13561_g	0	0	0	0	0	0
Pp3c19_5590V3.3	0	0	0	0	0	0
Pp3c2_30459V3.1	0.275408	0	0	0	0	0
jgi|MoeNVP64_1|404856|MIX12102_10_34	0	0	0	0	0	0
Pp3c24_1830V3.2	16.5455	17.4187	17.3392	16.5791	22.0746	7.75413
Pp3c2_1540V3.1	0	0	0	0	0	0
Pp3c11_5570V3.1	5.94024	6.04338	4.30855	3.07491	4.34778	0.473112
Pp3c20_18190V3.1	0.830199	0.159333	0	0	0.153267	0
Pp3c2_29660V3.1	0	0	0	0	0	0
Pp3c2_10180V3.2	2.35509	2.50489	3.58422	3.70787	4.71523	0
Pp3c2_10180V3.1	1.67992	2.78546	1.71499	1.28267	2.33073	0
Pp3c21_1310V3.2	0	0	0	0	0	0
Pp3c2_29249V3.1	8.47026	8.48885	6.98994	9.50892	14.1219	3.0697
Pp3c23_16640V3.1	0.576384	0.467711	0.811924	2.24458	6.88276	2.14287
jgi|MoeNVP64_1|409686|estExt_fgenesh1_pg.C_2_t10226	0	0	0	0.053799	0	0.143885
Pp3c14_12090V3.1	54.9353	24.8405	66.585	189.605	202.874	99.5918
Pp3c2_10180V3.4	1.10971	0.71505	0	0.230799	0	1.82576
Pp3c25_7050V3.4	0.993059	1.57977	1.61655	1.65266	3.04732	0.225818
Pp3c10_15350V3.3	0	0.006495	0	0	0	0
Pp3c2_26770V3.1	3.5905	3.0522	3.09036	2.5673	3.02936	1.18906
Pp3c2_24400V3.1	0.195025	0.216385	0	0.21757	0.156796	1.74298
Pp3c2_10000V3.1	1.80682	3.68868	2.34846	3.6515	7.05771	0.874684
Pp3c2_10000V3.4	0.009048	0.049614	0.009232	0	0.026761	0.018753
Pp3c2_1890V3.1	0	0	0	0	0	0
Pp3c23_8220V3.2	4.18371	4.96838	3.7487	4.63952	1.89978	1.90498
Pp3c6_10050V3.1	0	0	0	0	0	0
Pp3c2_1610V3.1	608.723	621.665	624.022	553.968	479.966	591.456
Pp3c2_29180V3.3	0	0	0	0	0	0
Pp3c9_11160V3.1	116.763	78.2688	190.047	520.448	684.631	488.17
Pp3c21_17550V3.1	18.3968	18.1379	16.0588	16.2007	19.6771	4.26527
Pp3c2_7260V3.1	0.144194	0	1.00752	0.710285	0	0
Pp3c3_25680V3.5	3.5752	4.19759	1.39969	0	4.45348	0
Pp3c15_12830V3.1	22.9257	24.5457	20.4171	22.5146	28.5654	15.6978
Pp3c2_18420V3.1	0	0	0	0	0	0
Pp3c2_27320V3.1	489.534	388.08	409.052	318.105	202.817	477.203
Pp3c20_7260V3.1	5.45005	6.2308	7.69928	5.53172	6.47384	1.5782
Pp3c2_33330V3.1	60.6153	29.2074	83.3722	87.6121	106.008	141.126
Pp3c27_8170V3.1	10.7462	12.9758	11.7861	15.1924	21.9001	7.44073
Pp3c20_20740V3.1	0	0	0	0	0	0
Pp3c2_34410V3.1	0.058274	0.017217	0.026991	0.269461	0.066223	0
Pp3c21_14020V3.1	0.520029	0.749391	0.348541	0	0.139413	1.39292
Pp3c19_1970V3.1	0	0	0	0	0	0
Pp3c23_11560V3.3	0	0.802016	0	0	0	0
Pp3c2_4771V3.1	0.209015	0.162643	0.905076	1.11679	0.601554	0.289496
Pp3c2_1900V3.1	0	0	0	0	0	0
Pp3c8_14310V3.3	3.2458	6.80498	5.37607	3.15143	2.8529	4.35939
Pp3c10_16080V3.4	58.581	57.2007	51.3725	44.6746	58.2432	16.4038
Pp3c2_13850V3.1	0	0	0	0	0	0
jgi|MoeNVP64_1|358238|fgenesh1_kg.21_#_103_#_TRINITY_DN27_c0_g2_i1	0	0	0	0.063023	0	0.113209
jgi|MoeNVP64_1|120351|CE119830_1418	0	0	0	0.375386	0.179415	2.54443
Pp3c8_6700V3.1	9.00361	9.73048	7.42091	5.07656	4.00093	0.303016
Pp3c14_6380V3.1	571.09	480.517	707.431	828.144	670.89	1084.39
Pp3c2_21250V3.1	23.5292	28.1934	23.3319	28.0673	30.9719	8.49922
Pp3c18_140V3.1	3.7431	4.24492	4.86837	5.33277	4.86298	1.59639
Pp3c7_7230V3.2	1.64597	0.451792	0.726736	0.411496	0	0.206771
Pp3c2_21250V3.5	7.12811	2.76405	2.40534	0.913558	4.34483	0.530051
Pp3c2_21250V3.3	0	0	0	0	0	4.81767
Pp3c22_9580V3.1	2.02678	0	3.35256	0	0	0
Pp3c5_17790V3.1	0.184871	0.41056	0.379299	1.54158	2.33092	1.71621
jgi|MoeNVP64_1|308811|estExt_Genewise1Plus.C_8_t20131	0	0	0	0	0	0.178695
Pp3c2_26150V3.2	0	0	0	0	0	0
Pp3c19_22340V3.1	2.06547	2.34261	2.76743	2.3624	1.92001	0.182655
Pp3c24_9456V3.1	26.8275	24.3369	36.2876	26.3168	23.5896	10.4452
Pp3c10_16350V3.3	0	0	0	0	0	0
Pp3c2_4270V3.1	11.4368	12.7088	14.0182	25.6902	51.4541	13.2269
Pp3c11_1600V3.6	2.27724	0	1.88408	1.0005	3.92335	0
Pp3c3_16720V3.1	4.62333	3.33738	3.95883	4.55569	2.1297	3.37701
Pp3c2_19660V3.1	11.4299	9.32235	10.1435	36.867	79.0126	24.5496
Pp3c13_6156V3.1	0	0	0	0	0	0
Pp3c24_13020V3.1	0	0	0	0	0	0
Pp3c2_11370V3.3	1.19093	0	0	0.766956	0	0
Pp3c16_15711V3.1	0.277619	0	0.331983	0	0	0
Pp3c2_4500V3.1	33.592	34.1291	29.7312	26.0704	22.9958	13.5536
Pp3c23_20370V3.1	14.2356	14.6675	11.439	9.06265	14.4037	3.51017
Pp3c4_25660V3.1	0	0	0	0	0	0
Pp3c2_11370V3.2	7.8533	9.41051	10.1679	7.0641	8.93626	3.46429
Pp3c11_8810V3.1	5.32779	4.79003	4.19815	4.11472	8.10854	1.81493
Pp3c13_14520V3.2	0.87676	0.109685	0.895434	4.43457	1.29841	2.99017
Pp3c3_17230V3.1	0	0	1.49565	0	0	1.70066
Pp3c2_11370V3.1	13.5499	9.95755	8.01558	10.773	9.18071	11.385
Pp3c5_14300V3.7	2.19632	1.00912	2.14622	0.3837	2.14246	0
jgi|MoeNVP64_1|197362|CE196841_2365	0	0	0	0	0	0.04418
Pp3c12_6510V3.1	13.973	19.4558	14.2139	15.2136	25.5403	8.92188
Pp3c1_25240V3.5	0.059792	0.124004	0	0	0.393307	0
Pp3c2_8099V3.1	20.5197	19.7269	19.4485	16.4895	29.1127	6.82359
Pp3c12_15120V3.5	0	0	0	0	0	0
Pp3c12_15830V3.1	6.05371	6.18042	5.72246	5.82494	7.36636	1.95519
Pp3c2_27970V3.9	15.8475	24.0354	20.1942	17.8472	24.9481	6.86612
Pp3c20_9210V3.1	0	2.5577	0	2.75287	0	1.20348
Pp3c2_18900V3.1	4.48118	4.67282	4.51225	5.1304	5.73893	1.86182
Pp3c2_25760V3.4	23.4239	10.2095	21.7616	21.6868	22.7732	18.1575
Pp3c22_13020V3.1	13.7265	15.2634	11.6569	11.034	7.72767	10.4653
Pp3c2_25760V3.3	0	0	0	0	0	0
Pp3c24_19970V3.1	3.59518	3.42841	3.37217	2.4796	3.62524	0.265189
Pp3c2_25760V3.1	13.3806	5.10166	5.9661	11.467	9.87829	14.1055
Pp3c1_20V3.1	4.66721	4.67094	4.16661	5.27141	8.56407	1.57473
Pp3c17_800V3.6	1.45916	1.27195	0.827466	0.481132	0.851691	0.143408
Pp3c2_12801V3.1	0	0	0	0	0	0
Pp3c2_23300V3.4	0	0	0	0	0	0
Pp3c2_11970V3.1	1.93871	7.63372	3.39204	2.32538	1.92643	0
jgi|MoeNVP64_1|333539|fgenesh1_kg.2_#_2341_#_TRINITY_DN14447_c0_g1_i1	0.009015	0	0	0.076479	0.156828	1.09211
Pp3c2_3830V3.1	4.86267	4.01861	4.30083	4.42609	6.29022	1.07051
jgi|MoeNVP64_1|415806|estExt_fgenesh1_pg.C_11_t10488	0	0	0	0.124871	0.123293	0.669957
Pp3c2_35420V3.1	4.2893	5.42217	4.56676	4.68203	8.87701	0.464263
jgi|MoeNVP64_1|336359|fgenesh1_kg.4_#_714_#_TRINITY_DN18906_c0_g1_i1	0	0	0	0.837294	0.113273	2.05177
Pp3c2_9780V3.1	0	0	0	0	0	0
jgi|MoeNVP64_1|358143|fgenesh1_kg.21_#_8_#_TRINITY_DN7814_c0_g1_i2	0	0	0	0.475112	0.381673	1.4256
jgi|MoeNVP64_1|331291|fgenesh1_kg.2_#_93_#_TRINITY_DN7498_c1_g1_i3	0	0	0	0.510627	0.356926	2.62942
Pp3c18_15360V3.2	0.095251	0	0	0	0	0
Pp3c2_23170V3.1	9.32945	6.88526	13.8612	7.20201	7.70452	4.37323
jgi|MoeNVP64_1|361982|gm1.1286_g	0	0	0	0.338104	0.204799	1.38804
jgi|MoeNVP64_1|331937|fgenesh1_kg.2_#_739_#_TRINITY_DN10158_c0_g1_i1	0	0	0	0	0	0
jgi|MoeNVP64_1|301432|estExt_Genewise1Plus.C_1_t10221	0	0	0	0.65475	0.291716	2.88368
Pp3c16_2870V3.1	2.23963	3.0011	2.80935	3.23295	5.50231	0.657485
Pp3c4_80V3.1	0	0	0	0	0	0
Pp3c17_8330V3.1	6.45482	4.89856	6.03069	7.46094	12.9628	2.56689
Pp3c2_38120V3.1	45.3828	39.9154	45.9709	58.6496	65.0931	20.8114
Pp3c2_2520V3.1	15.3724	18.6048	16.7041	15.5817	33.455	3.9633
jgi|MoeNVP64_1|371591|gm1.10895_g	0	0	0	0	0	0
jgi|MoeNVP64_1|131143|CE130622_2676	0	0	0	0.265864	0.26618	2.0839
Pp3c25_10050V3.1	2.08488	2.39845	2.27885	2.92376	4.95444	0.619375
Pp3c6_3110V3.1	3.56194	3.01116	3.20445	6.29333	7.01138	2.47183
Pp3c12_24690V3.6	0	0	0	0	0	0
Pp3c2_9269V3.1	0	0	0	0	0.14285	0
jgi|MoeNVP64_1|330924|fgenesh1_kg.1_#_2766_#_TRINITY_DN3521_c0_g2_i1	0	0	0	0	0	0
Pp3c14_24820V3.2	0.914685	0.751343	0.676453	0.920752	1.24172	0.236703
Pp3c2_9813V3.4	0	0	0	0	0	0
jgi|MoeNVP64_1|415096|estExt_fgenesh1_pg.C_10_t10276	0	0	0	0	0.076343	0
Pp3c2_35740V3.1	4.34322	6.47595	4.72126	5.53096	8.05196	1.09345
jgi|MoeNVP64_1|52241|CE51720_407	0	0	0	0.030087	0.060343	0.098413
